Stop Cons.;distance;Total freight cost EUR;Total gross kg;Volume m3;Collection;Disp. dt.;Csee;City;Posta Code;CntryD;Type of transport;Forwarder;Incoterms
FAŁSZ;1667;33,62;42,5;5;DC Trosa;2020-06-24;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;25,55;7,75;56;DC Trosa;2020-06-24;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;13,91;0,2;7;DC Trosa;2020-06-24;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;10,29;0,19;21;DC Trosa;2020-06-24;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;14,65;1,47;8;DC Trosa;2020-06-23;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;52,11;19,775;6;DC Trosa;2020-06-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;87,38;17,08;6;DC Trosa;2020-06-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;287,76;824;3;MC Flen;2020-06-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;995;25,55;7,79;5;DC Trosa;2020-06-18;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;23,37;2,119;34;DC Trosa;2020-06-18;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;22,58;19,6;43.23;DC Trosa;2020-06-17;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;15,84;3,19;22;DC Trosa;2020-06-17;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;16,06;5,5;34;DC Trosa;2020-06-17;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,44;66;DC Trosa;2020-06-17;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,11;43;DC Trosa;2020-06-17;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;12,49;1,11;5;DC Trosa;2020-06-17;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;107,96;39;21;DC Trosa;2020-06-16;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;14,65;1,35;45;DC Trosa;2020-06-16;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;41,01;14,8;3;DC Trosa;2020-06-15;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;515,98;1 714,00;87;MC Flen;2020-06-15;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;995;10,29;0,13;43;DC Trosa;2020-06-12;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;18,02;4,461;5;DC Trosa;2020-06-11;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;219,69;25;6;DC Trosa;2020-06-11;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;175,61;406;21;MC Flen;2020-06-11;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;1667;13,91;0,19;5;DC Trosa;2020-06-10;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;14,77;0,8;5;DC Trosa;2020-06-10;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;16,49;6,72;7;DC Trosa;2020-06-10;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,21;43;DC Trosa;2020-06-10;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,2;5;DC Trosa;2020-06-10;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,19;90;DC Trosa;2020-06-10;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,45;21;DC Trosa;2020-06-10;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;14,77;1,83;1;DC Trosa;2020-06-10;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;14,65;2,51;22;DC Trosa;2020-06-09;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;16,83;3,96;7;DC Trosa;2020-06-09;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;10,29;0,18;6;DC Trosa;2020-06-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;198,36;306;90;MC Flen;2020-06-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;23,37;3;43;DC Trosa;2020-06-05;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;13,66;0,72;56;DC Trosa;2020-06-05;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;29,91;6,04;7;DC Trosa;2020-06-04;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;659,31;2 256,00;9;MC Flen;2020-06-04;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;1667;13,91;0,43;45;DC Trosa;2020-06-03;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;272,61;95;21;DC Trosa;2020-06-03;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;35,54;47;6;DC Trosa;2020-06-03;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;41,01;14,28;7;DC Trosa;2020-06-03;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;14,77;1,33;5;DC Trosa;2020-06-03;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,6;56;DC Trosa;2020-06-03;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,73;3;DC Trosa;2020-06-03;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;10,29;0,5;7;DC Trosa;2020-06-02;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;23,37;6,78;43.23;DC Trosa;2020-06-01;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;28,92;9,11;1;DC Trosa;2020-06-01;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;20,66;15,1;32;DC Trosa;2020-06-01;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;23,37;5,2;6;DC Trosa;2020-05-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;10,29;0,6;56;DC Trosa;2020-05-28;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;12,47;1,9;7;DC Trosa;2020-05-28;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;13,91;0,5;87;DC Trosa;2020-05-27;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,81;6;DC Trosa;2020-05-27;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;14,65;2,7;7;DC Trosa;2020-05-27;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;16,49;6,47;9;DC Trosa;2020-05-27;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,14;6;DC Trosa;2020-05-27;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;15,84;3,3;43;DC Trosa;2020-05-27;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;15,20;3,87;6;DC Trosa;2020-05-27;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;17,78;8,085;5;DC Trosa;2020-05-27;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;12,47;1,6;58,6;DC Trosa;2020-05-26;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;14,65;2,345;33;DC Trosa;2020-05-25;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;60,93;22,7;9;DC Trosa;2020-05-25;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;10,29;0,28;123;DC Trosa;2020-05-25;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;14,65;2,57;7;DC Trosa;2020-05-25;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;93,26;6,5;34;DC Trosa;2020-05-25;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;244,48;646;21;MC Flen;2020-05-25;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;995;12,47;1,2;8;MC Flen;2020-05-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;263,79;29;45;DC Trosa;2020-05-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;14,77;0,9;1;DC Trosa;2020-05-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;10,29;0,15;56;DC Trosa;2020-05-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;14,34;1,6;7;DC Trosa;2020-05-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,2;64.3;DC Trosa;2020-05-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;16,06;5,7;6;DC Trosa;2020-05-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;14,77;3;6;DC Trosa;2020-05-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;16,49;6,1;21;DC Trosa;2020-05-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;17,35;8,69;43.23;DC Trosa;2020-05-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,17;34;DC Trosa;2020-05-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;13,66;2,48;66;DC Trosa;2020-05-19;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;219,69;61;21;DC Trosa;2020-05-19;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;10,29;0,57;43.23;DC Trosa;2020-05-18;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;10,29;0,77;87;DC Trosa;2020-05-18;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;43,23;3,77;6;DC Trosa;2020-05-15;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;43,23;12,59;6;DC Trosa;2020-05-14;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;13,81;0,81;33;DC Trosa;2020-05-14;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;29,91;5,9;34;DC Trosa;2020-05-14;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;125,64;194;33;MC Flen;2020-05-14;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;1667;104,05;52;21;MC Flen;2020-05-14;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;1667;104,05;88;45;MC Flen;2020-05-14;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;1667;149,92;332;5;MC Flen;2020-05-14;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;1667;413,18;681;87;DC Trosa;2020-05-14;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,81;0,88;66;DC Trosa;2020-05-13;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;39,96;49;5;DC Trosa;2020-05-13;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;18,02;4,32;43;DC Trosa;2020-05-13;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;13,81;0,16;9;DC Trosa;2020-05-13;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,81;0,14;45;DC Trosa;2020-05-13;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;14,80;1,09;34;DC Trosa;2020-05-13;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,81;0,98;90;DC Trosa;2020-05-13;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,81;0,17;43;DC Trosa;2020-05-13;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;26,74;8,43;5;DC Trosa;2020-05-12;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;249,09;56;33,3;MC Flen;2020-05-12;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;43,23;15,74;45;DC Trosa;2020-05-11;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;43,23;2,5;8;DC Trosa;2020-05-11;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;10,29;0,15;5;DC Trosa;2020-05-11;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;10,29;0,38;45;DC Trosa;2020-05-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;38,79;12,41;21;DC Trosa;2020-05-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;60,93;13,03;3;DC Trosa;2020-05-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;10,29;0,31;66;DC Trosa;2020-05-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;310,83;107,5;3;DC Trosa;2020-05-07;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;12,47;0,86;5;DC Trosa;2020-05-06;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;14,34;1,4;33;DC Trosa;2020-05-06;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,25;21;DC Trosa;2020-05-06;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,23;3;DC Trosa;2020-05-06;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;14,34;1,1;45;DC Trosa;2020-05-06;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;15,84;3,42;3;DC Trosa;2020-05-06;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;13,91;0,42;7;DC Trosa;2020-05-06;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;52,34;42;32;MC Flen;2020-05-05;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;12,47;1,6;5;DC Trosa;2020-05-04;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;209,40;536;64.3;MC Flen;2020-05-04;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;995;10,29;0,5;9;DC Trosa;2020-04-30;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;36,57;12,62;45;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;17,78;9,75;87;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;50,90;79;34;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;23,06;20,95;9;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;17,78;5,4;7;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;34,58;45;5;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;96,81;152;21;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;23,06;20,16;9;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,2;5;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,34;5;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;14,77;1,5;43.23;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,17;66;DC Trosa;2020-04-29;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;10,29;0,52;4;DC Trosa;2020-04-28;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;12,47;0,62;5;DC Trosa;2020-04-27;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;244,48;672;21;MC Flen;2020-04-27;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;1667;171,61;240;7;MC Flen;2020-04-27;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;995;13,66;0,65;5;DC Trosa;2020-04-24;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;22,38;6,14;7;DC Trosa;2020-04-23;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;15,20;3,1;33;DC Trosa;2020-04-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;19,75;2,8;90;DC Trosa;2020-04-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;13,91;0,14;1;DC Trosa;2020-04-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,15;45;DC Trosa;2020-04-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,15;33;DC Trosa;2020-04-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;96,12;151;7;DC Trosa;2020-04-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;21,62;17,98;34;DC Trosa;2020-04-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;29,30;14,02;3;DC Trosa;2020-04-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;25,55;7,86;32;DC Trosa;2020-04-22;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;25,55;7,601;43;DC Trosa;2020-04-21;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;12,49;0,5;34;MC Flen;2020-04-21;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;10,29;0,7;21;DC Trosa;2020-04-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;23,37;1,94;6;DC Trosa;2020-04-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;358,02;1 106,00;6;MC Flen;2020-04-20;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;995;107,96;38,37;87;DC Trosa;2020-04-17;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;263,79;91,5;5;DC Trosa;2020-04-16;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;36,57;12,8;34;DC Trosa;2020-04-16;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;166,77;59;5;DC Trosa;2020-04-16;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;125,64;194;43;MC Flen;2020-04-16;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;1667;13,91;0,84;123;DC Trosa;2020-04-15;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;10,29;0,55;34;DC Trosa;2020-04-15;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;18,26;10,16;7;DC Trosa;2020-04-15;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,91;0,7;43;DC Trosa;2020-04-15;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;33,14;41,5;5;DC Trosa;2020-04-15;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;27,91;4,55;66;DC Trosa;2020-04-09;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;40,03;15,35;21;DC Trosa;2020-04-09;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;209,40;514;7;MC Flen;2020-04-09;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;Done Deliveries;DAP
FAŁSZ;1667;15,13;4,4;90;MC Flen;2020-04-09;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;108,39;35;0,248;DC Trosa;2020-04-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;21,97;6,69;21;DC Trosa;2020-04-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;19,82;17,015;34;DC Trosa;2020-04-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;14,14;1,21;21;DC Trosa;2020-04-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;14,14;1,23;22;DC Trosa;2020-04-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;995;12,07;0,4;34;DC Trosa;2020-04-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;31,95;11,8;6;DC Trosa;2020-04-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;995;46,09;18,6;5;DC Trosa;2020-04-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;air;TNT;DAP
FAŁSZ;1667;13,81;0,11;4;DC Trosa;2020-04-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;14,47;1,05;7;DC Trosa;2020-04-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
FAŁSZ;1667;13,81;0,15;45;DC Trosa;2020-04-08;AB Wieliczka SP. Z.O.O.;Wieliczka;30-390;PL;road;TNT;DAP
